Chromosome	Start	Ratio	MedianRatio	CopyNumber
NC_001147.6	706501	0.181203	0.184216	0
NC_001147.6	706751	0.45314	0.184216	0
NC_001147.6	707001	0.449364	0.184216	0
NC_001147.6	707251	0.283299	0.184216	0
NC_001147.6	707501	0.12079	0.184216	0
NC_001147.6	707751	0.041554	0.184216	0
NC_001147.6	708001	0.0869309	0.184216	0
NC_001147.6	708251	0.132159	0.184216	0
NC_001147.6	708501	0.194203	0.184216	0
NC_001147.6	708751	0.0454206	0.184216	0
NC_001147.6	709001	0.011535	0.184216	0
NC_001147.6	709251	0.00389412	0.184216	0
NC_001147.6	709501	0.147473	0.184216	0
NC_001147.6	709751	0.211176	0.184216	0
NC_001147.6	710001	0.897058	0.985233	2
NC_001147.6	710251	0.934119	0.985233	2
NC_001147.6	710501	1.00068	0.985233	2
NC_001147.6	710751	0.990546	0.985233	2
NC_001147.6	711001	0.957632	0.985233	2
NC_001147.6	711251	1.01209	0.985233	2
NC_001147.6	711501	0.872294	0.985233	2
NC_001147.6	711751	0.961151	0.985233	2
NC_001147.6	712001	0.813786	0.985233	2
NC_001147.6	712251	0.894951	0.985233	2
NC_001147.6	712501	0.860966	0.985233	2
NC_001147.6	712751	1.01437	0.985233	2
NC_001147.6	713001	0.925112	0.985233	2
NC_001147.6	713251	0.986247	0.985233	2
NC_001147.6	713501	0.959059	0.985233	2
NC_001147.6	713751	0.935516	0.985233	2
NC_001147.6	714001	0.945704	0.985233	2
NC_001147.6	714251	0.993985	0.985233	2
NC_001147.6	714501	0.959592	0.985233	2
NC_001147.6	714751	1.10295	0.985233	2
NC_001147.6	715001	0.96854	0.985233	2
NC_001147.6	715251	0.885263	0.985233	2
NC_001147.6	715501	1.11762	0.985233	2
NC_001147.6	715751	0.936854	0.985233	2
NC_001147.6	716001	1.06032	0.985233	2
NC_001147.6	716251	0.880378	0.985233	2
NC_001147.6	716501	0.791522	0.985233	2
NC_001147.6	716751	0.982186	0.985233	2
NC_001147.6	717001	1.11611	0.985233	2
NC_001147.6	717251	1.17143	0.985233	2
NC_001147.6	717501	1.04594	0.985233	2
NC_001147.6	717751	0.964935	0.985233	2
NC_001147.6	718001	0.942285	0.985233	2
NC_001147.6	718251	0.893785	0.985233	2
NC_001147.6	718501	1.04758	0.985233	2
NC_001147.6	718751	0.986477	0.985233	2
NC_001147.6	719001	1.04304	0.985233	2
NC_001147.6	719251	1.00304	0.985233	2
NC_001147.6	719501	1.03817	0.985233	2
NC_001147.6	719751	0.796563	0.985233	2
NC_001147.6	720001	0.751261	0.985233	2
NC_001147.6	720251	0.811084	0.985233	2
NC_001147.6	720501	0.896924	0.985233	2
NC_001147.6	720751	1.12922	0.985233	2
NC_001147.6	721001	0.892691	0.985233	2
NC_001147.6	721251	0.941567	0.985233	2
NC_001147.6	721501	0.925443	0.985233	2
NC_001147.6	721751	0.88435	0.985233	2
NC_001147.6	722001	0.900315	0.985233	2
NC_001147.6	722251	1.00891	0.985233	2
NC_001147.6	722501	0.794652	0.985233	2
NC_001147.6	722751	1.01996	0.985233	2
NC_001147.6	723001	0.913468	0.985233	2
NC_001147.6	723251	0.81829	0.985233	2
NC_001147.6	723501	1.17333	0.985233	2
NC_001147.6	723751	1.06949	0.985233	2
NC_001147.6	724001	0.883243	0.985233	2
NC_001147.6	724251	1.08563	0.985233	2
NC_001147.6	724501	0.98924	0.985233	2
NC_001147.6	724751	0.949316	0.985233	2
NC_001147.6	725001	0.685041	0.985233	2
NC_001147.6	725251	0.940868	0.985233	2
NC_001147.6	725501	0.785125	0.985233	2
NC_001147.6	725751	0.868267	0.985233	2
NC_001147.6	726001	0.883576	0.985233	2
NC_001147.6	726251	0.874117	0.985233	2
NC_001147.6	726501	0.965934	0.985233	2
NC_001147.6	726751	0.993519	0.985233	2
NC_001147.6	727001	1.00147	0.985233	2
NC_001147.6	727251	1.18568	0.985233	2
NC_001147.6	727501	1.23577	0.985233	2
NC_001147.6	727751	0.934173	0.985233	2
NC_001147.6	728001	1.05098	0.985233	2
NC_001147.6	728251	0.973969	0.985233	2
NC_001147.6	728501	0.942956	0.985233	2
NC_001147.6	728751	0.789938	0.985233	2
NC_001147.6	729001	0.861949	0.985233	2
NC_001147.6	729251	0.926836	0.985233	2
NC_001147.6	729501	1.07149	0.985233	2
NC_001147.6	729751	0.968574	0.985233	2
NC_001147.6	730001	1.02049	0.985233	2
NC_001147.6	730251	1.0339	0.985233	2
NC_001147.6	730501	0.981406	0.985233	2
NC_001147.6	730751	0.891873	0.985233	2
NC_001147.6	731001	0.932336	0.985233	2
NC_001147.6	731251	0.933077	0.985233	2
NC_001147.6	731501	0.892326	0.985233	2
NC_001147.6	731751	1.04675	0.985233	2
NC_001147.6	732001	1.22396	0.985233	2
NC_001147.6	732251	1.12574	0.985233	2
NC_001147.6	732501	1.07177	0.985233	2
NC_001147.6	732751	0.933563	0.985233	2
NC_001147.6	733001	0.93956	0.985233	2
NC_001147.6	733251	0.975775	0.985233	2
NC_001147.6	733501	0.892007	0.985233	2
NC_001147.6	733751	0.972113	0.985233	2
NC_001147.6	734001	1.14453	0.985233	2
NC_001147.6	734251	0.908736	0.985233	2
NC_001147.6	734501	0.909219	0.985233	2
NC_001147.6	734751	0.895885	0.985233	2
NC_001147.6	735001	0.881066	0.985233	2
NC_001147.6	735251	0.91634	0.985233	2
NC_001147.6	735501	0.898493	0.985233	2
NC_001147.6	735751	1.10626	0.985233	2
NC_001147.6	736001	0.886013	0.985233	2
NC_001147.6	736251	0.966045	0.985233	2
NC_001147.6	736501	0.860966	0.985233	2
NC_001147.6	736751	0.881223	0.985233	2
NC_001147.6	737001	1.04632	0.985233	2
NC_001147.6	737251	0.944041	0.985233	2
NC_001147.6	737501	1.04317	0.985233	2
NC_001147.6	737751	1.01912	0.985233	2
NC_001147.6	738001	0.920728	0.985233	2
NC_001147.6	738251	0.940558	0.985233	2
NC_001147.6	738501	1.00744	0.985233	2
NC_001147.6	738751	0.83938	0.985233	2
NC_001147.6	739001	1.05181	0.985233	2
NC_001147.6	739251	0.985023	0.985233	2
NC_001147.6	739501	0.968974	0.985233	2
NC_001147.6	739751	0.852072	0.985233	2
NC_001147.6	740001	0.888694	0.985233	2
NC_001147.6	740251	0.850302	0.985233	2
NC_001147.6	740501	0.977094	0.985233	2
NC_001147.6	740751	0.91148	0.985233	2
NC_001147.6	741001	0.855197	0.985233	2
NC_001147.6	741251	0.933443	0.985233	2
NC_001147.6	741501	1.00441	0.985233	2
NC_001147.6	741751	1.0393	0.985233	2
NC_001147.6	742001	0.855422	0.985233	2
NC_001147.6	742251	0.958605	0.985233	2
NC_001147.6	742501	1.02813	0.985233	2
NC_001147.6	742751	0.928937	0.985233	2
NC_001147.6	743001	1.00304	0.985233	2
NC_001147.6	743251	0.910411	0.985233	2
NC_001147.6	743501	0.977094	0.985233	2
NC_001147.6	743751	1.04304	0.985233	2
NC_001147.6	744001	0.891447	0.985233	2
NC_001147.6	744251	1.08305	0.985233	2
NC_001147.6	744501	1.0552	0.985233	2
NC_001147.6	744751	0.926435	0.985233	2
NC_001147.6	745001	0.825606	0.985233	2
NC_001147.6	745251	0.921666	0.985233	2
NC_001147.6	745501	0.779107	0.985233	2
NC_001147.6	745751	0.879877	0.985233	2
NC_001147.6	746001	1.01579	0.985233	2
NC_001147.6	746251	1.04312	0.985233	2
NC_001147.6	746501	1.13427	0.985233	2
NC_001147.6	746751	0.977744	0.985233	2
NC_001147.6	747001	1.00405	0.985233	2
NC_001147.6	747251	1.02049	0.985233	2
NC_001147.6	747501	1.07769	0.985233	2
NC_001147.6	747751	0.967455	0.985233	2
NC_001147.6	748001	0.958165	0.985233	2
NC_001147.6	748251	0.963314	0.985233	2
NC_001147.6	748501	1.02019	0.985233	2
NC_001147.6	748751	1.0036	0.985233	2
NC_001147.6	749001	1.03507	0.985233	2
NC_001147.6	749251	0.949283	0.985233	2
NC_001147.6	749501	1.03803	0.985233	2
NC_001147.6	749751	1.06571	0.985233	2
NC_001147.6	750001	0.959073	0.985233	2
NC_001147.6	750251	0.807888	0.985233	2
NC_001147.6	750501	0.857145	0.985233	2
NC_001147.6	750751	0.944351	0.985233	2
NC_001147.6	751001	0.932344	0.985233	2
NC_001147.6	751251	0.92102	0.985233	2
NC_001147.6	751501	0.848264	0.985233	2
NC_001147.6	751751	0.921144	0.985233	2
NC_001147.6	752001	0.996717	0.985233	2
NC_001147.6	752251	0.982276	0.985233	2
NC_001147.6	752501	0.865933	0.985233	2
NC_001147.6	752751	0.849593	0.985233	2
NC_001147.6	753001	0.961403	0.985233	2
NC_001147.6	753251	1.04558	0.985233	2
NC_001147.6	753501	0.890942	0.985233	2
NC_001147.6	753751	1.0777	0.985233	2
NC_001147.6	754001	1.03537	0.985233	2
NC_001147.6	754251	0.982698	0.985233	2
NC_001147.6	754501	1.10145	0.985233	2
NC_001147.6	754751	1.09503	0.985233	2
NC_001147.6	755001	0.842413	0.985233	2
NC_001147.6	755251	1.00312	0.985233	2
NC_001147.6	755501	0.985528	0.985233	2
NC_001147.6	755751	1.06131	0.985233	2
NC_001147.6	756001	1.07559	0.985233	2
NC_001147.6	756251	1.12878	0.985233	2
NC_001147.6	756501	1.17816	0.985233	2
NC_001147.6	756751	0.894692	0.985233	2
NC_001147.6	757001	1.05701	0.985233	2
NC_001147.6	757251	1.04366	0.985233	2
NC_001147.6	757501	1.03988	0.985233	2
NC_001147.6	757751	1.15444	0.985233	2
NC_001147.6	758001	0.87607	0.985233	2
NC_001147.6	758251	0.90135	0.985233	2
NC_001147.6	758501	0.95537	0.985233	2
NC_001147.6	758751	0.994213	0.985233	2
NC_001147.6	759001	0.966215	0.985233	2
NC_001147.6	759251	0.95624	0.985233	2
NC_001147.6	759501	0.873148	0.985233	2
NC_001147.6	759751	0.821661	0.985233	2
NC_001147.6	760001	0.914333	0.985233	2
NC_001147.6	760251	1.00643	0.985233	2
NC_001147.6	760501	0.899664	0.985233	2
NC_001147.6	760751	0.856212	0.985233	2
NC_001147.6	761001	0.974263	0.985233	2
NC_001147.6	761251	0.934335	0.985233	2
NC_001147.6	761501	1.05018	0.985233	2
NC_001147.6	761751	0.943462	0.985233	2
NC_001147.6	762001	0.769109	0.985233	2
NC_001147.6	762251	0.936218	0.985233	2
NC_001147.6	762501	0.896599	0.985233	2
NC_001147.6	762751	0.914531	0.985233	2
NC_001147.6	763001	0.914249	0.985233	2
NC_001147.6	763251	1.03529	0.985233	2
NC_001147.6	763501	1.00818	0.985233	2
NC_001147.6	763751	1.14522	0.985233	2
NC_001147.6	764001	1.16878	0.985233	2
NC_001147.6	764251	1.02196	0.985233	2
NC_001147.6	764501	0.978632	0.985233	2
NC_001147.6	764751	0.927747	0.985233	2
NC_001147.6	765001	1.02872	0.985233	2
NC_001147.6	765251	0.987899	0.985233	2
NC_001147.6	765501	0.958903	0.985233	2
NC_001147.6	765751	0.883434	0.985233	2
NC_001147.6	766001	0.952638	0.985233	2
NC_001147.6	766251	0.899002	0.985233	2
NC_001147.6	766501	0.819159	0.985233	2
NC_001147.6	766751	0.942092	0.985233	2
NC_001147.6	767001	1.0987	0.985233	2
NC_001147.6	767251	0.92331	0.985233	2
NC_001147.6	767501	1.05292	0.985233	2
NC_001147.6	767751	1.14954	0.985233	2
NC_001147.6	768001	0.952311	0.985233	2
NC_001147.6	768251	1.03507	0.985233	2
NC_001147.6	768501	0.769467	0.985233	2
NC_001147.6	768751	0.798261	0.985233	2
NC_001147.6	769001	0.872789	0.985233	2
NC_001147.6	769251	1.00394	0.985233	2
NC_001147.6	769501	0.943118	0.985233	2
NC_001147.6	769751	0.959059	0.985233	2
NC_001147.6	770001	1.26873	0.985233	2
NC_001147.6	770251	1.145	0.985233	2
NC_001147.6	770501	0.93991	0.985233	2
NC_001147.6	770751	0.916829	0.985233	2
NC_001147.6	771001	1.00492	0.985233	2
NC_001147.6	771251	0.844485	0.985233	2
NC_001147.6	771501	0.990403	0.985233	2
NC_001147.6	771751	1.0285	0.985233	2
NC_001147.6	772001	0.990425	0.985233	2
NC_001147.6	772251	0.846761	0.985233	2
NC_001147.6	772501	0.879453	0.985233	2
NC_001147.6	772751	0.95477	0.985233	2
NC_001147.6	773001	1.00417	0.985233	2
NC_001147.6	773251	1.00379	0.985233	2
NC_001147.6	773501	0.925885	0.985233	2
NC_001147.6	773751	0.89868	0.985233	2
NC_001147.6	774001	0.844001	0.985233	2
NC_001147.6	774251	0.91634	0.985233	2
NC_001147.6	774501	0.924795	0.985233	2
NC_001147.6	774751	0.920618	0.985233	2
NC_001147.6	775001	0.93644	0.985233	2
NC_001147.6	775251	0.997304	0.985233	2
NC_001147.6	775501	0.972403	0.985233	2
NC_001147.6	775751	1.07967	0.985233	2
NC_001147.6	776001	0.996619	0.985233	2
NC_001147.6	776251	1.09279	0.985233	2
NC_001147.6	776501	1.0339	0.985233	2
NC_001147.6	776751	0.794022	0.985233	2
NC_001147.6	777001	1.10571	0.985233	2
NC_001147.6	777251	1.07581	0.985233	2
NC_001147.6	777501	1.12858	0.985233	2
NC_001147.6	777751	1.04222	0.985233	2
NC_001147.6	778001	1.09553	0.985233	2
NC_001147.6	778251	1.0801	0.985233	2
NC_001147.6	778501	0.985964	0.985233	2
NC_001147.6	778751	0.988811	0.985233	2
NC_001147.6	779001	1.04421	0.985233	2
NC_001147.6	779251	0.920142	0.985233	2
NC_001147.6	779501	0.970602	0.985233	2
NC_001147.6	779751	0.841058	0.985233	2
NC_001147.6	780001	0.871177	0.985233	2
NC_001147.6	780251	1.09843	0.985233	2
NC_001147.6	780501	0.998646	0.985233	2
NC_001147.6	780751	0.930084	0.985233	2
NC_001147.6	781001	0.996514	0.985233	2
NC_001147.6	781251	1.12455	0.985233	2
NC_001147.6	781501	1.00405	0.985233	2
NC_001147.6	781751	1.03876	0.985233	2
NC_001147.6	782001	0.991578	0.985233	2
NC_001147.6	782251	0.965189	0.985233	2
NC_001147.6	782501	1.04192	0.985233	2
NC_001147.6	782751	1.03803	0.985233	2
NC_001147.6	783001	0.921666	0.985233	2
NC_001147.6	783251	0.975602	0.985233	2
NC_001147.6	783501	0.919675	0.985233	2
NC_001147.6	783751	1.01201	0.985233	2
NC_001147.6	784001	1.0128	0.985233	2
NC_001147.6	784251	1.05018	0.985233	2
NC_001147.6	784501	0.978027	0.985233	2
NC_001147.6	784751	0.870562	0.985233	2
NC_001147.6	785001	0.887399	0.985233	2
NC_001147.6	785251	0.815322	0.985233	2
NC_001147.6	785501	0.94366	0.985233	2
NC_001147.6	785751	0.918028	0.985233	2
NC_001147.6	786001	0.949301	0.985233	2
NC_001147.6	786251	0.951477	0.985233	2
NC_001147.6	786501	0.918906	0.985233	2
NC_001147.6	786751	0.740419	0.985233	2
NC_001147.6	787001	1.00379	0.985233	2
NC_001147.6	787251	1.01912	0.985233	2
NC_001147.6	787501	0.931647	0.985233	2
NC_001147.6	787751	0.88767	0.985233	2
NC_001147.6	788001	1.03769	0.985233	2
NC_001147.6	788251	1.0608	0.985233	2
NC_001147.6	788501	1.07038	0.985233	2
NC_001147.6	788751	1.1818	0.985233	2
NC_001147.6	789001	1.0897	0.985233	2
NC_001147.6	789251	1.0569	0.985233	2
NC_001147.6	789501	0.830756	0.985233	2
NC_001147.6	789751	0.958903	0.985233	2
NC_001147.6	790001	1.03049	0.985233	2
NC_001147.6	790251	1.00584	0.985233	2
NC_001147.6	790501	1.03425	0.985233	2
NC_001147.6	790751	1.07223	0.985233	2
NC_001147.6	791001	1.16088	0.985233	2
NC_001147.6	791251	1.08754	0.985233	2
NC_001147.6	791501	1.01075	0.985233	2
NC_001147.6	791751	0.950048	0.985233	2
NC_001147.6	792001	0.828214	0.985233	2
NC_001147.6	792251	0.868499	0.985233	2
NC_001147.6	792501	0.979661	0.985233	2
NC_001147.6	792751	1.17066	0.985233	2
NC_001147.6	793001	1.01383	0.985233	2
NC_001147.6	793251	1.05355	0.985233	2
NC_001147.6	793501	0.868267	0.985233	2
NC_001147.6	793751	0.705616	0.985233	2
NC_001147.6	794001	0.905752	0.985233	2
NC_001147.6	794251	0.93039	0.985233	2
NC_001147.6	794501	0.933998	0.985233	2
NC_001147.6	794751	0.902474	0.985233	2
NC_001147.6	795001	0.982571	0.985233	2
NC_001147.6	795251	1.06068	0.985233	2
NC_001147.6	795501	1.01988	0.985233	2
NC_001147.6	795751	0.932998	0.985233	2
NC_001147.6	796001	0.995152	0.985233	2
NC_001147.6	796251	1.03529	0.985233	2
NC_001147.6	796501	0.904672	0.985233	2
NC_001147.6	796751	0.86429	0.985233	2
NC_001147.6	797001	0.842052	0.985233	2
NC_001147.6	797251	1.05018	0.985233	2
NC_001147.6	797501	1.04618	0.985233	2
NC_001147.6	797751	1.07514	0.985233	2
NC_001147.6	798001	1.01626	0.985233	2
NC_001147.6	798251	1.05992	0.985233	2
NC_001147.6	798501	1.20467	0.985233	2
NC_001147.6	798751	1.13777	0.985233	2
NC_001147.6	799001	1.08343	0.985233	2
NC_001147.6	799251	1.0632	0.985233	2
NC_001147.6	799501	0.873659	0.985233	2
NC_001147.6	799751	1.05607	0.985233	2
NC_001147.6	800001	0.978484	0.985233	2
NC_001147.6	800251	1.11255	0.985233	2
NC_001147.6	800501	0.979557	0.985233	2
NC_001147.6	800751	0.919924	0.985233	2
NC_001147.6	801001	0.911796	0.985233	2
NC_001147.6	801251	0.984114	0.985233	2
NC_001147.6	801501	0.974221	0.985233	2
NC_001147.6	801751	0.881685	0.985233	2
NC_001147.6	802001	0.95532	0.985233	2
NC_001147.6	802251	0.988811	0.985233	2
NC_001147.6	802501	1.07654	0.985233	2
NC_001147.6	802751	1.1637	0.985233	2
NC_001147.6	803001	1.11431	0.985233	2
NC_001147.6	803251	1.08796	0.985233	2
NC_001147.6	803501	0.831513	0.985233	2
NC_001147.6	803751	0.932998	0.985233	2
NC_001147.6	804001	1.01671	0.985233	2
NC_001147.6	804251	1.03363	0.985233	2
NC_001147.6	804501	0.933563	0.985233	2
NC_001147.6	804751	0.97663	0.985233	2
NC_001147.6	805001	0.923553	0.985233	2
NC_001147.6	805251	0.822988	0.985233	2
NC_001147.6	805501	0.932336	0.985233	2
NC_001147.6	805751	0.96608	0.985233	2
NC_001147.6	806001	0.907515	0.985233	2
NC_001147.6	806251	0.917343	0.985233	2
NC_001147.6	806501	0.920849	0.985233	2
NC_001147.6	806751	0.951544	0.985233	2
NC_001147.6	807001	0.91148	0.985233	2
NC_001147.6	807251	0.943009	0.985233	2
NC_001147.6	807501	1.01618	0.985233	2
NC_001147.6	807751	1.04675	0.985233	2
NC_001147.6	808001	0.982291	0.985233	2
NC_001147.6	808251	1.11391	0.985233	2
NC_001147.6	808501	1.16729	0.985233	2
NC_001147.6	808751	0.943795	0.985233	2
NC_001147.6	809001	1.05142	0.985233	2
NC_001147.6	809251	1.03363	0.985233	2
NC_001147.6	809501	0.991423	0.985233	2
NC_001147.6	809751	0.966765	0.985233	2
NC_001147.6	810001	1.03629	0.985233	2
NC_001147.6	810251	1.02661	0.985233	2
NC_001147.6	810501	1.0193	0.985233	2
NC_001147.6	810751	0.999304	0.985233	2
NC_001147.6	811001	0.917889	0.985233	2
NC_001147.6	811251	0.956878	0.985233	2
NC_001147.6	811501	1.0152	0.985233	2
NC_001147.6	811751	0.953833	0.985233	2
NC_001147.6	812001	0.882732	0.985233	2
NC_001147.6	812251	0.919675	0.985233	2
NC_001147.6	812501	0.842744	0.985233	2
NC_001147.6	812751	0.94223	0.985233	2
NC_001147.6	813001	1.15035	0.985233	2
NC_001147.6	813251	1.17014	0.985233	2
NC_001147.6	813501	1.01257	0.985233	2
NC_001147.6	813751	0.898406	0.985233	2
NC_001147.6	814001	1.02396	0.985233	2
NC_001147.6	814251	1.03048	0.985233	2
NC_001147.6	814501	0.978484	0.985233	2
NC_001147.6	814751	1.17337	0.985233	2
NC_001147.6	815001	1.19949	0.985233	2
NC_001147.6	815251	0.933504	0.985233	2
NC_001147.6	815501	0.800859	0.985233	2
NC_001147.6	815751	0.848572	0.985233	2
NC_001147.6	816001	1.00412	0.985233	2
NC_001147.6	816251	0.815416	0.985233	2
NC_001147.6	816501	0.941776	0.985233	2
NC_001147.6	816751	1.00485	0.985233	2
NC_001147.6	817001	0.844097	0.985233	2
NC_001147.6	817251	0.864698	0.985233	2
NC_001147.6	817501	0.970522	0.985233	2
NC_001147.6	817751	0.953081	0.985233	2
NC_001147.6	818001	1.00794	0.985233	2
NC_001147.6	818251	0.962644	0.985233	2
NC_001147.6	818501	0.860499	0.985233	2
NC_001147.6	818751	0.870856	0.985233	2
NC_001147.6	819001	0.865933	0.985233	2
NC_001147.6	819251	0.881059	0.985233	2
NC_001147.6	819501	0.973857	0.985233	2
NC_001147.6	819751	1.08348	0.985233	2
NC_001147.6	820001	1.08167	0.985233	2
NC_001147.6	820251	0.939893	0.985233	2
NC_001147.6	820501	1.02294	0.985233	2
NC_001147.6	820751	1.09878	0.985233	2
NC_001147.6	821001	1.02078	0.985233	2
NC_001147.6	821251	1.01738	0.985233	2
NC_001147.6	821501	1.21543	0.985233	2
NC_001147.6	821751	1.09505	0.985233	2
NC_001147.6	822001	1.13482	0.985233	2
NC_001147.6	822251	1.0344	0.985233	2
NC_001147.6	822501	1.11022	0.985233	2
NC_001147.6	822751	0.90321	0.985233	2
NC_001147.6	823001	0.842431	0.985233	2
NC_001147.6	823251	0.8953	0.985233	2
NC_001147.6	823501	0.80667	0.985233	2
NC_001147.6	823751	1.07874	0.985233	2
NC_001147.6	824001	0.969519	0.985233	2
NC_001147.6	824251	1.01552	0.985233	2
NC_001147.6	824501	1.02427	0.985233	2
NC_001147.6	824751	0.938693	0.985233	2
NC_001147.6	825001	1.02219	0.985233	2
NC_001147.6	825251	0.939885	0.985233	2
NC_001147.6	825501	1.06632	0.985233	2
NC_001147.6	825751	0.979828	0.985233	2
NC_001147.6	826001	0.853076	0.985233	2
NC_001147.6	826251	0.935435	0.985233	2
NC_001147.6	826501	1.01671	0.985233	2
NC_001147.6	826751	0.91131	0.985233	2
NC_001147.6	827001	0.955094	0.985233	2
NC_001147.6	827251	1.03926	0.985233	2
NC_001147.6	827501	0.983979	0.985233	2
NC_001147.6	827751	0.959059	0.985233	2
NC_001147.6	828001	1.0608	0.985233	2
NC_001147.6	828251	1.00107	0.985233	2
NC_001147.6	828501	0.928561	0.985233	2
NC_001147.6	828751	1.05702	0.985233	2
NC_001147.6	829001	1.17031	0.985233	2
NC_001147.6	829251	1.14221	0.985233	2
NC_001147.6	829501	1.05396	0.985233	2
NC_001147.6	829751	0.920618	0.985233	2
NC_001147.6	830001	1.06949	0.985233	2
NC_001147.6	830251	0.978326	0.985233	2
NC_001147.6	830501	1.03801	0.985233	2
NC_001147.6	830751	0.842391	0.985233	2
NC_001147.6	831001	0.935772	0.985233	2
NC_001147.6	831251	1.05141	0.985233	2
NC_001147.6	831501	1.10713	0.985233	2
NC_001147.6	831751	0.995086	0.985233	2
NC_001147.6	832001	0.867369	0.985233	2
NC_001147.6	832251	0.788467	0.985233	2
NC_001147.6	832501	0.908413	0.985233	2
NC_001147.6	832751	1.04572	0.985233	2
NC_001147.6	833001	1.03384	0.985233	2
NC_001147.6	833251	0.875817	0.985233	2
NC_001147.6	833501	0.903326	0.985233	2
NC_001147.6	833751	0.864391	0.985233	2
NC_001147.6	834001	0.987122	0.985233	2
NC_001147.6	834251	0.957089	0.985233	2
NC_001147.6	834501	0.860262	0.985233	2
NC_001147.6	834751	0.875817	0.985233	2
NC_001147.6	835001	0.915595	0.985233	2
NC_001147.6	835251	1.10675	0.985233	2
NC_001147.6	835501	1.12858	0.985233	2
NC_001147.6	835751	0.970108	0.985233	2
NC_001147.6	836001	1.07936	0.985233	2
NC_001147.6	836251	1.14462	0.985233	2
NC_001147.6	836501	1.04254	0.985233	2
NC_001147.6	836751	1.20184	0.985233	2
NC_001147.6	837001	0.964984	0.985233	2
NC_001147.6	837251	0.932664	0.985233	2
NC_001147.6	837501	1.08145	0.985233	2
NC_001147.6	837751	0.952461	0.985233	2
NC_001147.6	838001	0.949799	0.985233	2
NC_001147.6	838251	0.921336	0.985233	2
NC_001147.6	838501	1.09595	0.985233	2
NC_001147.6	838751	1.07874	0.985233	2
NC_001147.6	839001	0.990904	0.985233	2
NC_001147.6	839251	1.06222	0.985233	2
NC_001147.6	839501	1.20145	0.985233	2
NC_001147.6	839751	1.09131	0.985233	2
NC_001147.6	840001	0.970853	0.985233	2
NC_001147.6	840251	0.977632	0.985233	2
NC_001147.6	840501	1.01118	0.985233	2
NC_001147.6	840751	0.884732	0.985233	2
NC_001147.6	841001	0.917245	0.985233	2
NC_001147.6	841251	0.861949	0.985233	2
NC_001147.6	841501	1.10207	0.985233	2
NC_001147.6	841751	1.01075	0.985233	2
NC_001147.6	842001	1.1928	0.985233	2
NC_001147.6	842251	1.07013	0.985233	2
NC_001147.6	842501	1.06267	0.985233	2
NC_001147.6	842751	1.02401	0.985233	2
NC_001147.6	843001	0.913471	0.985233	2
NC_001147.6	843251	0.890917	0.985233	2
NC_001147.6	843501	1.00477	0.985233	2
NC_001147.6	843751	0.848329	0.985233	2
NC_001147.6	844001	0.942478	0.985233	2
NC_001147.6	844251	0.830713	0.985233	2
NC_001147.6	844501	1.00017	0.985233	2
NC_001147.6	844751	0.83583	0.985233	2
NC_001147.6	845001	0.787734	0.985233	2
NC_001147.6	845251	1.0646	0.985233	2
NC_001147.6	845501	0.962671	0.985233	2
NC_001147.6	845751	0.919207	0.985233	2
NC_001147.6	846001	0.936854	0.985233	2
NC_001147.6	846251	1.0016	0.985233	2
NC_001147.6	846501	1.0871	0.985233	2
NC_001147.6	846751	0.998468	0.985233	2
NC_001147.6	847001	0.948683	0.985233	2
NC_001147.6	847251	0.878772	0.985233	2
NC_001147.6	847501	0.900134	0.985233	2
NC_001147.6	847751	1.07593	0.985233	2
NC_001147.6	848001	1.01439	0.985233	2
NC_001147.6	848251	1.00596	0.985233	2
NC_001147.6	848501	0.973969	0.985233	2
NC_001147.6	848751	0.998468	0.985233	2
NC_001147.6	849001	1.11775	0.985233	2
NC_001147.6	849251	1.07194	0.985233	2
NC_001147.6	849501	1.03183	0.985233	2
NC_001147.6	849751	0.986631	0.985233	2
NC_001147.6	850001	1.03251	0.985233	2
NC_001147.6	850251	1.10207	0.985233	2
NC_001147.6	850501	1.15888	0.985233	2
NC_001147.6	850751	1.22881	0.985233	2
NC_001147.6	851001	1.07002	0.985233	2
NC_001147.6	851251	0.979375	0.985233	2
NC_001147.6	851501	1.06068	0.985233	2
NC_001147.6	851751	0.908413	0.985233	2
NC_001147.6	852001	0.879877	0.985233	2
NC_001147.6	852251	0.897886	0.985233	2
NC_001147.6	852501	1.03817	0.985233	2
NC_001147.6	852751	0.825606	0.985233	2
NC_001147.6	853001	0.969909	0.985233	2
NC_001147.6	853251	1.02293	0.985233	2
NC_001147.6	853501	0.919768	0.985233	2
NC_001147.6	853751	0.893776	0.985233	2
NC_001147.6	854001	0.930298	0.985233	2
NC_001147.6	854251	0.769076	0.985233	2
NC_001147.6	854501	0.827668	0.985233	2
NC_001147.6	854751	0.754109	0.985233	2
NC_001147.6	855001	0.781462	0.985233	2
NC_001147.6	855251	0.960647	0.985233	2
NC_001147.6	855501	0.952762	0.985233	2
NC_001147.6	855751	0.978976	0.985233	2
NC_001147.6	856001	1.05727	0.985233	2
NC_001147.6	856251	1.10636	0.985233	2
NC_001147.6	856501	0.968211	0.985233	2
NC_001147.6	856751	0.902474	0.985233	2
NC_001147.6	857001	0.913207	0.985233	2
NC_001147.6	857251	0.982698	0.985233	2
NC_001147.6	857501	1.01738	0.985233	2
NC_001147.6	857751	1.07874	0.985233	2
NC_001147.6	858001	1.22917	0.985233	2
